,XLI US Equity,XLK US Equity,XLV US Equity,FXU US Equity,XTN US Equity,FXN US Equity,PSCC US Equity,ENFR US Equity,BIZD US Equity,DBB US Equity,SHY US Equity
19/9/2020 2:00,78.95,111.51,105,26.16,60.585,6.15,76.36,13.185,12.24,15.71,86.4984
19/9/2020 2:30,79.02,111.78,105.34,26.14,60.62,6.13,76.36,13.23,12.245,15.71,86.495
19/9/2020 3:00,79.11,112.07,105.57,26.2394,60.66,6.15,76.36,13.23,12.2621,15.72,86.49
19/9/2020 3:30,78.78,111.76,105.54,26.17,60.55,6.17,76.36,13.26,12.2,15.72,86.49
19/9/2020 4:00,78.78,111.76,105.54,26.17,60.55,6.17,76.36,13.2569,12.2,15.72,86.49
21/9/2020 21:30,76.4357,110.59,102.8,25.741,58.2511,5.97,76.36,12.78,12.1257,15.475,86.5
21/9/2020 22:00,75.575,109.52,102.02,25.81,57.48,5.94,76.36,12.751,12.1129,15.42,86.49
21/9/2020 22:30,75.54,109.67,102.08,25.95,57.5392,5.91,76.36,12.755,12.13,15.3694,86.49
21/9/2020 23:00,75.28,109.83,102.17,25.88,57.566,5.915,76.36,12.8,12.11,15.3752,86.5
21/9/2020 23:30,75.47,110.7,102.24,25.87,57.82,5.96,76.36,12.8098,12.105,15.37,86.498
22/9/2020 0:00,75.62,111.16,102.3,25.87,57.963,5.985,76.36,12.9003,12.119,15.37,86.5
22/9/2020 0:30,75.32,110.86,101.92,25.73,57.765,5.975,76.36,12.895,12.08,15.3413,86.5
22/9/2020 1:00,75.435,111.19,102.355,25.76,57.81,5.994,76.36,12.895,12.09,15.3836,86.5
22/9/2020 1:30,75.27,110.938,102.1,25.75,57.7405,5.971,76.36,12.895,12.0875,15.3603,86.495
22/9/2020 2:00,75.37,110.73,102.07,25.65,57.8094,5.96,76.36,12.87,12.09,15.38,86.495
22/9/2020 2:30,75.31,110.785,102.2,25.61,57.631,5.96,76.36,12.87,12.0795,15.3583,86.495
22/9/2020 3:00,75.64,111.55,102.63,25.79,58.0408,6,76.36,12.91,12.09,15.4,86.49
22/9/2020 3:30,75.87,112.47,103.18,25.86,58.19,6,73.68,12.94,12.08,15.4,86.48
22/9/2020 4:00,75.87,112.44,103.18,25.86,58.19,6,73.7585,12.94,12.08,15.4,86.48
22/9/2020 21:30,76.15,112.53,102.5,26.004,58.64,6,73.7585,12.94,12.2,15.48,86.5
22/9/2020 22:00,76.64,112.95,102.62,26.2,58.4785,5.985,74.2442,13.0522,12.1901,15.5,86.49
22/9/2020 22:30,76,111.93,102.17,26.02,58.1816,5.97,74.2442,13.06,12.13,15.475,86.495
22/9/2020 23:00,76.17,112.42,102.38,25.94,57.8706,5.975,74.2442,13.06,12.14,15.445,86.495
22/9/2020 23:30,76.21,112.63,102.63,25.92,57.8462,5.975,74.2442,13.06,12.12,15.41,86.495
23/9/2020 0:00,76.205,112.925,102.64,25.99,58.01,5.97,74.2442,13.06,12.105,15.43,86.5
23/9/2020 0:30,75.97,112.53,102.42,26.02,58.0199,5.95,74.2442,12.92,12.115,15.4038,86.495
23/9/2020 1:00,76.2,113.02,102.61,26.02,58.02,5.95,74.2442,12.92,12.11,15.45,86.4996
23/9/2020 1:30,76.36,113.455,102.85,26.15,58.06,5.97,74.2442,12.9065,12.097,15.43,86.49
23/9/2020 2:00,76.39,113.64,102.9,26.14,58.12,5.99,74.2442,12.9065,12.0856,15.42,86.495
23/9/2020 2:30,76.465,113.53,102.94,26.14,58.24,5.99,74.2442,12.965,12.1047,15.42,86.495
23/9/2020 3:00,76.65,114.12,103.095,26.12,58.36,5.975,74.2442,12.965,12.12,15.42,86.49
23/9/2020 3:30,76.62,114.22,102.96,26.07,58.35,5.96,74.2442,12.9467,12.11,15.4,86.5
23/9/2020 4:00,76.62,114.22,102.96,26.07,58.35,5.96,73.9284,12.9396,12.11,15.4,86.5
23/9/2020 21:30,77.29,113.51,103.11,26.185,59.4796,5.99,73.9284,12.93,12.16,15.21,86.5
23/9/2020 22:00,77.21,113.47,103.04,26.0019,59.055,5.95,73.9284,12.85,12.18,15.16,86.4946
23/9/2020 22:30,76.95,113.27,103.13,26,58.85,5.95,73.9284,12.76,12.1401,15.1,86.495
23/9/2020 23:00,76.82,113.12,103.09,25.9515,58.85,5.915,73.9284,12.82,12.125,15.1597,86.495
23/9/2020 23:30,76.57,112.62,102.83,25.94,58.825,5.885,73.9284,12.705,12.125,15.13,86.495
24/9/2020 0:00,76.6,112.67,103.05,25.97,58.663,5.92,73.9284,12.7087,12.089,15.1332,86.495
24/9/2020 0:30,76.69,113.09,103.35,26.02,58.663,5.915,73.9284,12.71,12.074,15.18,86.48
24/9/2020 1:00,76.6,112.67,102.98,26.03,58.78,5.92,73.9284,12.7,12.0501,15.1467,86.49
24/9/2020 1:30,76.38,112.24,102.95,25.99,58.611,5.89,73.9284,12.625,12.0001,15.13,86.49
24/9/2020 2:00,75.78,111.47,102.35,25.82,58.225,5.82,73.9284,12.52,11.9224,15.075,86.49
24/9/2020 2:30,75.42,111.07,102.1,25.848,57.68,5.77,73.9284,12.4745,11.8891,15.035,86.48
24/9/2020 3:00,75.465,111.07,102.13,25.79,57.71,5.76,73.9284,12.4,11.89,15,86.49
24/9/2020 3:30,75.25,110.66,101.9,25.68,57.5,5.71,73.9284,12.35,11.82,14.99,86.49
24/9/2020 4:00,75.25,110.66,101.9,25.68,57.5,5.71,73.9284,12.35,11.82,14.99,86.5
24/9/2020 21:30,74.91,111.045,101.21,25.3373,57.025,5.37,72.011,12.23,11.7,14.86,86.495
24/9/2020 22:00,75.04,111.08,101.2,25.3949,56.98,5.385,72.011,12.2407,11.78,14.9318,86.495
24/9/2020 22:30,74.99,111.56,101.24,25.3063,56.8,5.4,72.8142,12.21,11.75,14.88,86.49
24/9/2020 23:00,74.95,111.715,101.025,25.3042,57.02,5.39,72.8142,12.15,11.73,14.9466,86.495
24/9/2020 23:30,75.365,112.08,101.565,25.39,57.14,5.45,72.8142,12.339,11.77,14.978,86.49
25/9/2020 0:00,75.48,111.98,101.63,25.6,57.49,5.47,72.8142,12.339,11.825,15.01,86.48
25/9/2020 0:30,75.595,112.09,101.61,25.6606,57.24,5.47,72.8142,12.339,11.8301,15.02,86.485
25/9/2020 1:00,76.08,112.51,101.8,25.6606,58.09,5.529,72.8142,12.408,11.92,15.06,86.485
25/9/2020 1:30,76.01,112.18,101.71,25.84,57.9899,5.57,72.8142,12.408,11.87,15.06,86.485
25/9/2020 2:00,75.7,111.67,101.5,25.71,57.58,5.52,72.8142,12.405,11.82,15.04,86.49
25/9/2020 2:30,75.28,111.16,101.04,25.635,57.41,5.465,73.81,12.29,11.8,15.01,86.48
25/9/2020 3:00,75.09,110.76,100.84,25.5607,57.16,5.45,73.27,12.29,11.76,14.99,86.5
25/9/2020 3:30,75.36,111.28,101.39,25.68,57.27,5.49,73.27,12.3442,11.75,15.04,86.49
25/9/2020 4:00,75.36,111.28,101.39,25.68,57.27,5.49,73.27,12.3543,11.75,15.04,86.49
25/9/2020 21:30,75.49,111.473,101.58,25.79,57.121,5.4736,73.27,12.4232,11.87,14.99,86.505
25/9/2020 22:00,75.62,112.05,101.6,25.73,57.5,5.45,73.27,12.305,11.87,14.9531,86.504
25/9/2020 22:30,75.8,112.26,101.97,25.82,57.5,5.4429,73.27,12.305,11.9225,14.9531,86.5085
25/9/2020 23:00,75.91,112.72,101.98,25.8079,57.6694,5.4601,73.27,12.3116,11.93,15.02,86.505
25/9/2020 23:30,75.67,112.2,101.66,25.8118,57.6694,5.428,73.3932,12.26,11.927,14.98,86.505
26/9/2020 0:00,75.84,112.6,101.83,25.81,57.555,5.42,73.3932,12.2401,11.96,14.9966,86.51
26/9/2020 0:30,76.05,112.8,101.95,25.9,57.885,5.4422,73.3932,12.27,11.99,15.01,86.51
26/9/2020 1:00,76.18,112.885,102.185,25.94,57.947,5.47,73.3932,12.27,12.0293,15.0196,86.5065
26/9/2020 1:30,76.21,113.22,102.44,25.9541,57.9063,5.4752,73.3932,12.33,12.01,15.01,86.505
26/9/2020 2:00,76.4,113.44,102.705,26.0094,57.9629,5.4899,73.3932,12.33,12.0201,15.04,86.505
26/9/2020 2:30,76.4637,113.695,102.82,26.03,57.7941,5.5,73.3932,12.425,12.03,15.03,86.505
26/9/2020 3:00,76.71,114.06,103.28,26.11,58.08,5.53,73.3932,12.4553,12.05,15.08,86.5
26/9/2020 3:30,76.49,113.94,103.02,26.11,57.94,5.5,73.7834,12.44,12.065,15.05,86.5
26/9/2020 4:00,76.49,113.94,103.02,26.11,57.94,5.5,73.7259,12.4412,12.065,15.05,86.5
28/9/2020 21:30,77.895,115.16,103.961,26.2054,58.96,5.64,73.7259,12.58,12.32,15.18,86.5001
28/9/2020 22:00,78.23,115.5,104.56,26.36,59.2237,5.63,73.7259,12.58,12.36,15.21,86.505
28/9/2020 22:30,78.27,115.01,104.07,26.32,59.215,5.68,73.7259,12.51,12.4349,15.18,86.5
28/9/2020 23:00,78.3,115.54,104.01,26.2732,59.385,5.67,73.7259,12.56,12.4101,15.17,86.51
28/9/2020 23:30,78.28,115.36,103.95,26.335,59.385,5.68,73.7259,12.56,12.4299,15.185,86.5
29/9/2020 0:00,78.32,115.18,103.86,26.31,59.5333,5.73,73.7259,12.56,12.4165,15.19,86.5
29/9/2020 0:30,78.38,115.56,104.08,26.31,59.66,5.72,73.7259,12.746,12.42,15.2015,86.495
29/9/2020 1:00,78.15,115.71,104.1,26.32,59.645,5.7101,75.0848,12.746,12.42,15.215,86.5
29/9/2020 1:30,78.1567,115.89,104.35,26.32,59.42,5.695,75.0848,12.72,12.42,15.22,86.5
29/9/2020 2:00,78.18,115.753,104.27,26.32,59.52,5.715,74.875,12.71,12.4,15.2212,86.5
29/9/2020 2:30,78.2,115.92,104.17,26.31,59.554,5.76,74.875,12.76,12.42,15.23,86.4999
29/9/2020 3:00,78.1,116.055,104.13,26.22,59.4242,5.745,74.875,12.7,12.363,15.23,86.495
29/9/2020 3:30,77.87,116.12,103.95,26.14,59.281,5.7,74.875,12.67,12.335,15.25,86.51
29/9/2020 4:00,77.87,116.12,103.95,26.14,59.2797,5.7,74.6531,12.67,12.335,15.25,86.51
29/9/2020 21:30,77.75,116.11,104.44,26.261,58.8974,5.6473,74.6531,12.6,12.2701,15.18,86.5028
29/9/2020 22:00,77.94,116.3,104.53,26.38,59.175,5.65,74.6531,12.735,12.3301,15.18,86.5
29/9/2020 22:30,77.45,115.81,104.05,26.285,58.6195,5.61,74.6531,12.64,12.256,15.155,86.5
29/9/2020 23:00,77.42,116,103.94,26.14,58.6141,5.6,73.38,12.64,12.2201,15.1714,86.5045
29/9/2020 23:30,77.12,115.829,103.719,26.0665,58.3082,5.56,73.38,12.55,12.145,15.19,86.505
30/9/2020 0:00,77.145,115.845,103.59,26.0665,58.2296,5.565,73.2368,12.549,12.1601,15.19,86.505
30/9/2020 0:30,77.195,116.045,103.71,26.1099,58.3974,5.58,73.2368,12.579,12.1654,15.1953,86.51
30/9/2020 1:00,77.22,115.86,103.605,26.1,58.2992,5.595,73.2368,12.579,12.14,15.18,86.51
30/9/2020 1:30,77.41,116.06,103.91,26.1971,58.47,5.6008,73.2368,12.56,12.1882,15.21,86.51
30/9/2020 2:00,77.63,116.065,104.07,26.2215,58.51,5.63,73.2368,12.6568,12.195,15.22,86.505
30/9/2020 2:30,77.5,116.075,104.06,26.26,58.5358,5.63,73.2368,12.68,12.16,15.21,86.51
30/9/2020 3:00,77.43,115.87,103.985,26.25,58.43,5.64,73.2368,12.66,12.17,15.22,86.505
30/9/2020 3:30,77.18,115.73,103.82,26.16,58.33,5.63,73.6,12.68,12.13,15.23,86.5
30/9/2020 4:00,77.18,115.73,103.82,26.16,58.3368,5.63,73.51,12.68,12.13,15.23,86.5
30/9/2020 21:30,77.83,116.7,104.565,26.43,59.05,5.68,73.51,12.7,12.3221,15.25,86.5
30/9/2020 22:00,78.17,117.1,104.85,26.45,59.2101,5.68,73.51,12.75,12.28,15.29,86.5
30/9/2020 22:30,78.1,116.99,104.88,26.48,59.43,5.7101,73.51,12.73,12.29,15.24,86.499
30/9/2020 23:00,77.94,117.34,105.55,26.5097,58.9801,5.705,73.51,12.68,12.28,15.22,86.5
30/9/2020 23:30,77.71,117.57,105.54,26.37,58.98,5.685,73.51,12.6,12.2567,15.205,86.503
1/10/2020 0:00,77.92,117.705,105.87,26.36,58.9561,5.7,73.51,12.61,12.2601,15.21,86.5
1/10/2020 0:30,77.92,117.29,105.88,26.4575,58.9499,5.6994,73.51,12.61,12.29,15.2,86.5
1/10/2020 1:00,77.73,117.06,105.71,26.4354,58.713,5.7,73.51,12.605,12.2357,15.18,86.5
1/10/2020 1:30,77.715,117.61,106.095,26.4873,58.6845,5.68,73.51,12.54,12.235,15.18,86.5
1/10/2020 2:00,77.39,117.36,105.79,26.5,58.9195,5.66,73.51,12.48,12.24,15.21,86.51
1/10/2020 2:30,77.2,117.1,105.63,26.46,58.2252,5.6226,73.51,12.41,12.1867,15.16,86.5
1/10/2020 3:00,76.76,116.37,105.1,26.32,57.99,5.59,73.51,12.36,12.2,15.16,86.505
1/10/2020 3:30,76.95,116.62,105.44,26.47,58.1515,5.6,73.51,12.33,12.15,15.14,86.5
1/10/2020 4:00,76.98,116.7,105.48,26.47,58.1515,5.6,73.51,12.33,12.15,15.14,86.51
1/10/2020 21:30,77.25,117.715,105.44,26.462,58.4994,5.58,73.51,12.3952,11.85,14.85,86.4527
1/10/2020 22:00,77.15,117.71,105.17,26.4227,58.255,5.5,73.2991,12.2894,11.84,14.74,86.455
1/10/2020 22:30,77.21,117.87,105.28,26.59,58.459,5.52,73.2991,12.19,11.9,14.76,86.455
1/10/2020 23:00,77.32,117.92,105.27,26.6,58.4762,5.53,73.2991,12.205,11.9017,14.74,86.46
1/10/2020 23:30,77.27,117.77,105.39,26.56,58.54,5.5261,73.2991,12.225,11.9329,14.71,86.47
2/10/2020 0:00,77.29,117.63,105.44,26.64,58.54,5.5365,73.2991,12.25,11.96,14.68,86.4623
2/10/2020 0:30,77.18,117.73,105.35,26.6699,58.718,5.5247,73.2991,12.2995,11.969,14.6917,86.46
2/10/2020 1:00,76.9,117.71,105.28,26.591,58.639,5.545,73.2991,12.2811,11.9998,14.69,86.46
2/10/2020 1:30,76.6,117.75,105.08,26.43,58.4801,5.5495,73.2991,12.28,11.995,14.66,86.46
2/10/2020 2:00,76.63,117.67,105.045,26.4104,58.16,5.535,73.2991,12.255,11.99,14.635,86.46
2/10/2020 2:30,76.74,118.08,105.15,26.4912,58.34,5.52,74.0636,12.235,12.03,14.68,86.47
2/10/2020 3:00,76.5,117.63,104.755,26.475,58.383,5.4939,74.0466,12.205,12.06,14.67,86.455
2/10/2020 3:30,76.75,117.93,105.12,26.58,58.43,5.52,74.0466,12.25,12.03,14.7,86.45
2/10/2020 4:00,76.75,117.93,105.12,26.58,58.43,5.52,74.2639,12.25,12.03,14.7,86.45
2/10/2020 21:30,76.38,116.23,104.77,26.2889,57.8999,5.47,74.2639,12.08,11.905,14.9,86.45
2/10/2020 22:00,76.67,116.85,104.47,26.53,58.0429,5.53,74.2639,12.1,11.945,14.9651,86.45
2/10/2020 22:30,76.74,116.47,104.3,26.67,58.1416,5.52,73.5836,12.1091,11.9399,14.92,86.45
2/10/2020 23:00,77.26,116.06,104.36,26.7403,58.3113,5.6,73.5836,12.23,11.965,14.965,86.445
2/10/2020 23:30,76.89,115.03,103.83,26.7155,58.31,5.62,73.5836,12.27,12,15,86.445
3/10/2020 0:00,77.815,115.74,104.62,26.76,59.55,5.63,73.5836,12.336,12.04,14.957,86.445
3/10/2020 0:30,77.93,115.71,104.8,26.86,59.54,5.64,73.5836,12.3793,12.0771,14.931,86.445
3/10/2020 1:00,77.89,115.66,105.135,26.96,59.315,5.66,73.5836,12.4204,12.07,14.94,86.45
3/10/2020 1:30,77.51,115.37,104.7,26.94,58.9171,5.62,74.2421,12.3901,12.05,14.91,86.455
3/10/2020 2:00,77.82,115.6,104.94,27.04,59.253,5.63,74.2421,12.395,12.119,14.88,86.455
3/10/2020 2:30,77.82,115.55,104.86,27.0321,59.2499,5.63,74.5257,12.4001,12.11,14.8899,86.45
3/10/2020 3:00,77.77,115.35,104.665,27.03,59.22,5.64,74.6643,12.4,12.116,14.8899,86.455
3/10/2020 3:30,77.56,114.83,104.16,26.97,59.385,5.62,74.6643,12.42,12.11,14.88,86.46
3/10/2020 4:00,77.61,114.94,104.16,26.97,59.3752,5.62,74.8459,12.42,12.11,14.881,86.46
5/10/2020 21:30,78.56,116.28,105.17,27.013,59.785,5.7419,75.196,12.6,12.16,14.91,86.441
5/10/2020 22:00,78.68,116.65,105.62,26.9999,59.8831,5.73,75.1397,12.505,12.13,14.95,86.43
5/10/2020 22:30,78.89,116.69,105.8,27.14,60,5.79,75.0125,12.45,12.18,14.94,86.431
5/10/2020 23:00,78.71,116.81,106.02,27.2,60,5.79,75.0125,12.45,12.17,14.93,86.431
5/10/2020 23:30,78.67,116.8,106,27.23,59.62,5.815,75.0125,12.6066,12.1414,14.93,86.43
6/10/2020 0:00,78.59,116.96,106.02,27.2267,59.75,5.8,75.0125,12.61,12.145,14.93,86.44
6/10/2020 0:30,78.7,116.99,106.05,27.2267,59.75,5.801,75.0125,12.6145,12.13,14.95,86.43
6/10/2020 1:00,78.715,116.85,105.95,27.2199,59.845,5.82,75.0125,12.6,12.12,14.96,86.43
6/10/2020 1:30,78.5684,116.56,105.795,27.2059,59.84,5.825,75.0125,12.6332,12.11,14.96,86.43
6/10/2020 2:00,78.655,116.518,105.83,27.21,59.88,5.82,75.0125,12.605,12.12,14.97,86.43
6/10/2020 2:30,78.855,117.07,106.14,27.2499,60,5.85,75.0125,12.6199,12.12,14.9653,86.425
6/10/2020 3:00,78.99,117.38,106.36,27.2583,60.12,5.855,75.0125,12.665,12.12,15,86.425
6/10/2020 3:30,78.86,117.46,106.3,27.23,60.08,5.89,75.0125,12.665,12.09,14.96,86.43
6/10/2020 4:00,78.86,117.46,106.3,27.23,60.08,5.89,75.3482,12.6998,12.09,14.96,86.43
6/10/2020 21:30,78.98,117.24,106.11,27.2553,60.2496,5.94,75.3482,12.791,12.1,15.035,86.4395
6/10/2020 22:00,79.4,117.78,106.06,27.27,60.2496,5.97,75.3482,12.79,12.12,15.03,86.44
6/10/2020 22:30,79.36,117.43,105.949,27.2815,60.65,5.94,75.3482,12.77,12.16,15.07,86.43
6/10/2020 23:00,79.145,116.915,106.005,27.4,60.573,5.94,76.355,12.77,12.13,15,86.435
6/10/2020 23:30,79.09,116.73,105.926,27.41,60.6183,5.955,76.355,12.73,12.145,14.9979,86.425
7/10/2020 0:00,79.215,117.24,105.99,27.52,60.56,5.925,76.355,12.75,12.13,14.98,86.425
7/10/2020 0:30,79.45,117.46,106.21,27.69,60.5898,5.94,76.355,12.75,12.14,14.99,86.425
7/10/2020 1:00,79.51,117.53,106.22,27.73,60.8,5.945,76.355,12.75,12.1427,14.99,86.42
7/10/2020 1:30,79.57,117.6,106.12,27.73,60.8,5.91,76.355,12.75,12.1497,15,86.425
7/10/2020 2:00,79.53,117.81,106.37,27.79,60.8313,5.92,76.355,12.75,12.15,14.99,86.42
7/10/2020 2:30,78.52,116.26,105.43,27.54,59.505,5.81,76.355,12.51,12.05,14.9119,86.425
7/10/2020 3:00,78.17,116.17,105.02,27.46,59.605,5.78,76.355,12.51,12.04,14.8673,86.425
7/10/2020 3:30,77.9,115.64,104.86,27.52,59.28,5.77,76.355,12.44,12,14.88,86.43
7/10/2020 4:00,77.9,115.64,104.89,27.52,59.3534,5.77,76.355,12.44,12,14.88,86.43
7/10/2020 21:30,79.365,117.165,105.82,27.601,60.6343,5.83,76.72,12.5001,12.11,15.23,86.415
7/10/2020 22:00,79.73,116.9,106.37,27.65,60.73,5.83,76.72,12.485,12.11,15.2,86.42
7/10/2020 22:30,79.545,117.28,106.53,27.5801,60.64,5.83,76.72,12.47,12.075,15.2,86.42
7/10/2020 23:00,79.325,117.38,106.7,27.501,60.53,5.83,76.72,12.47,12.03,15.19,86.41
7/10/2020 23:30,79.32,117.25,106.65,27.52,60.5441,5.85,76.72,12.46,12.025,15.18,86.42
8/10/2020 0:00,79.22,117.1,106.5,27.42,60.3849,5.85,76.72,12.46,12.04,15.13,86.42
8/10/2020 0:30,79.16,117.49,106.59,27.45,60.3849,5.86,76.72,12.485,12.035,15.14,86.42
8/10/2020 1:00,79.19,117.61,106.515,27.51,60.3849,5.87,76.72,12.485,12.04,15.1459,86.415
8/10/2020 1:30,79.45,117.72,106.77,27.5269,60.554,5.88,76.72,12.5167,12.03,15.11,86.42
8/10/2020 2:00,79.695,117.89,107.09,27.56,60.659,5.92,76.72,12.585,12.0296,15.11,86.415
8/10/2020 2:30,79.7,117.855,107.105,27.6563,60.8794,5.915,76.72,12.57,12.04,15.14,86.415
8/10/2020 3:00,79.745,117.81,107.11,27.67,60.9,5.95,76.6114,12.57,12.059,15.16,86.4081
8/10/2020 3:30,79.62,117.76,106.87,27.61,60.8063,5.94,76.6114,12.61,12.08,15.13,86.42
8/10/2020 4:00,79.62,117.76,106.87,27.61,60.7732,5.94,76.4976,12.6098,12.08,15.13,86.42
8/10/2020 21:30,80.09,118.47,107.58,27.921,61.13,5.995,77,12.7374,12.1489,15.24,86.42
8/10/2020 22:00,80.11,118.18,107.33,27.8618,61.4686,5.99,76.895,12.77,12.18,15.24,86.4214
8/10/2020 22:30,80.06,118.27,107.49,27.95,61.615,6.035,76.895,12.8723,12.18,15.162,86.42
8/10/2020 23:00,79.81,118.311,107.41,27.86,61.286,6.005,76.895,12.87,12.166,15.18,86.423
8/10/2020 23:30,79.63,118.26,107.365,27.9099,61.0701,6.02,76.895,12.835,12.1401,15.18,86.42
9/10/2020 0:00,79.97,118.475,107.41,27.93,61.27,6.035,76.895,12.97,12.16,15.2001,86.42
9/10/2020 0:30,80.02,118.5,107.37,27.9492,61.235,6.02,76.895,12.97,12.16,15.2001,86.42
9/10/2020 1:00,79.97,118.23,107.41,28.03,61.11,6.03,76.895,12.97,12.15,15.22,86.425
9/10/2020 1:30,80.06,118.06,107.28,28.0301,61.2726,6.055,76.895,13,12.16,15.2163,86.425
9/10/2020 2:00,80.21,118.26,107.32,28.061,61.415,6.08,76.895,13,12.1523,15.21,86.42
9/10/2020 2:30,80.26,118.24,107.38,28.08,61.4404,6.1,76.895,13.17,12.16,15.2102,86.425
9/10/2020 3:00,80.33,118.24,107.41,28.13,61.4765,6.11,76.895,13.1833,12.17,15.21,86.43
9/10/2020 3:30,80.41,118.37,107.39,28.12,61.55,6.14,76.895,13.19,12.18,15.18,86.42
9/10/2020 4:00,80.41,118.37,107.39,28.12,61.5456,6.14,76.8991,13.19,12.18,15.18,86.42
9/10/2020 21:30,80.785,119.29,107.86,28.15,61.92,6.11,76.94,13.28,12.1791,15.4,86.4234
9/10/2020 22:00,80.505,119.36,107.85,27.94,61.6,6.06,76.94,13.28,12.13,15.4,86.43
9/10/2020 22:30,80.61,119.57,108.09,27.96,61.4,6.08,76.94,13.28,12.1263,15.41,86.4299
9/10/2020 23:00,80.66,119.57,108.25,28.0017,61.4455,6.08,76.94,13.11,12.15,15.49,86.42
9/10/2020 23:30,81.12,119.81,108.545,28.165,61.72,6.1359,77.7492,13.11,12.165,15.48,86.415
10/10/2020 0:00,81.14,119.7,108.33,28.08,61.8977,6.13,77.7492,13.19,12.15,15.4851,86.42
10/10/2020 0:30,81.02,119.895,108.365,27.991,61.8502,6.09,77.7492,13.165,12.147,15.49,86.415
10/10/2020 1:00,80.865,119.812,108.26,28.01,61.87,6.08,77.7492,13.12,12.14,15.49,86.415
10/10/2020 1:30,80.975,119.89,108.335,27.9716,61.8,6.1,77.7492,13.12,12.1463,15.48,86.41
10/10/2020 2:00,80.73,119.7,108.325,27.9619,61.7401,6.07,77.69,13.14,12.15,15.495,86.415
10/10/2020 2:30,80.725,119.67,108.28,27.99,61.76,6.08,77.69,13.0701,12.135,15.48,86.415
10/10/2020 3:00,80.85,120.01,108.43,28.02,61.76,6.085,77.69,13.11,12.1401,15.48,86.415
10/10/2020 3:30,80.71,120.18,108.36,28.02,61.84,6.08,77.69,13.11,12.14,15.48,86.41
10/10/2020 4:00,80.71,120.18,108.36,28.02,61.84,6.08,77.8759,13.0999,12.14,15.48,86.42
12/10/2020 21:30,81.13,121.6,108.69,28.0022,61.925,5.99,77.8759,13.12,12.081,15.555,86.415
12/10/2020 22:00,81.1855,121.84,108.9,28.02,61.9599,6,77.8759,13.06,12.07,15.5441,86.415
12/10/2020 22:30,80.92,122.39,109.18,28.14,61.77,5.98,77.8759,13.0527,12.05,15.5441,86.41
12/10/2020 23:00,81.195,122.71,109.21,28.2,61.81,6.0154,77.8759,13.09,12.03,15.5499,86.42
12/10/2020 23:30,81.175,122.738,109.13,28.22,61.97,6.005,77.8759,13.1133,12.02,15.54,86.4182
13/10/2020 0:00,81.32,123.41,109.37,28.22,61.97,6.025,77.8759,13.1133,12.01,15.54,86.415
13/10/2020 0:30,81.28,123.52,109.27,28.225,61.841,6.02,77.8759,13.1133,12,15.5244,86.4128
13/10/2020 1:00,81.42,123.87,109.39,28.29,61.812,6.03,77.8759,13.1049,11.98,15.5244,86.415
13/10/2020 1:30,81.3,123.76,109.29,28.29,61.7401,6.01,77.8759,13.1,11.966,15.54,86.415
13/10/2020 2:00,81.2,124.26,109.32,28.23,61.78,6.02,77.8759,13.08,11.98,15.5001,86.4166
13/10/2020 2:30,81.21,123.85,109.4,28.215,61.8498,6.04,77.8759,13.08,11.99,15.5399,86.415
13/10/2020 3:00,81.33,123.67,109.4,28.295,61.9273,6.07,78.57,13.13,11.9809,15.54,86.41
13/10/2020 3:30,81.17,123.46,109.1,28.195,61.688,6.08,78.57,13.13,11.985,15.55,86.44
13/10/2020 4:00,81.17,123.46,109.1,28.195,61.686,6.08,78.3317,13.13,11.985,15.55,86.44
13/10/2020 21:30,80.74,123.14,108.91,28.0501,61.4887,6.08,78.3317,13.1281,11.97,15.41,86.434
13/10/2020 22:00,80.64,123.23,108.67,27.922,61.495,6.07,77.5421,13.1846,11.94,15.47,86.43
13/10/2020 22:30,80.47,123.41,108.535,27.83,61.3227,6.03,77.8141,13.14,11.92,15.406,86.435
13/10/2020 23:00,80.27,123.854,108.42,27.8593,61.246,6.01,77.8141,13.14,11.9122,15.4143,86.44
13/10/2020 23:30,80.24,123.62,108.73,27.8593,61.09,6.0156,77.8141,13.14,11.91,15.44,86.4382
14/10/2020 0:00,80.49,123.35,108.74,27.9999,61.285,6.01,77.8141,13.14,11.94,15.4,86.44
14/10/2020 0:30,80.61,123.31,108.53,27.9692,61.4335,6.04,77.8141,13.14,11.9341,15.4,86.435
14/10/2020 1:00,80.6,123.26,108.44,27.969,61.4083,6.035,77.8141,13.14,11.9279,15.4,86.44
14/10/2020 1:30,80.48,122.48,108.33,27.99,61.4281,6.035,77.8141,13.14,11.92,15.4,86.44
14/10/2020 2:00,80.36,122.48,108.11,27.97,61.185,6.04,77.8141,13.1312,11.9193,15.39,86.445
14/10/2020 2:30,80.16,122.79,108.16,27.9917,61.015,6.01,77.8141,13.0893,11.91,15.395,86.44
14/10/2020 3:00,80.33,123.35,108.39,28.06,60.985,6.01,77.8141,13.11,11.92,15.4,86.44
14/10/2020 3:30,80.27,122.65,108.34,28.06,61.05,6,77.8141,13.11,11.9,15.4229,86.43
14/10/2020 4:00,80.27,122.67,108.27,28.06,61.05,6,78.332,13.11,11.9,15.4252,86.43
14/10/2020 21:30,81.11,123.33,108.61,28.1525,61.6,6.14,78.332,13.37,11.95,15.39,86.44
14/10/2020 22:00,81.1,122.56,108.305,28.2516,61.6799,6.115,78.332,13.35,11.95,15.45,86.44
