,XLI US Equity,XLK US Equity,XLV US Equity,FXU US Equity,XTN US Equity,FXN US Equity,PSCC US Equity,ENFR US Equity,BIZD US Equity,DBB US Equity,SHY US Equity,UNP US Equity,UPS US Equity,CSX US Equity,FDX US Equity,NSC US Equity,LUV US Equity,DAL US Equity,ODFL US Equity,KSU US Equity,EXPD US Equity,CHRW US Equity,JBHT US Equity,UAL US Equity,AAL US Equity,ALK US Equity
29/7/2020 22:00,72.2,106.73,106.58,27.26,54.9301,6.533,75.2009,13.7283,11.52,14.6697,86.5734,177.47,122.815,71.65,170.695,190.36,31.83,25.55,185.04,157.57,83.44,98.24,131.35,32.61,11.4719,34.74
29/7/2020 22:30,72.29,106.78,106.84,27.27,55.045,6.55,75.2009,13.7283,11.5,14.7054,86.5825,178.11,123.22,71.86,169.855,191.794,31.65,25.53,185.44,158.74,83.49,99.1,131.4,32.475,11.43,34.56
29/7/2020 23:00,72.33,106.86,106.88,27.22,54.83,6.58,75.2009,13.7283,11.53,14.73,86.58,177.96,123.54,71.77,169.575,191.37,31.65,25.445,185.08,158.425,83.445,97.67,130.96,32.3499,11.31,34.41
29/7/2020 23:30,72.275,106.72,107.01,27.22,54.83,6.59,75.27,13.976,11.5367,14.725,86.585,177.1,122.79,71.46,169.1,190.01,31.61,25.55,184.36,157.975,83.305,96.345,129.85,32.4528,11.3899,34.5
30/7/2020 0:00,72.415,106.63,106.73,27.2958,54.691,6.61,75.21,13.99,11.56,14.74,86.5899,176.906,123.39,71.37,169.31,189.87,31.644,25.6705,183.38,157.31,83.22,95.88,129.18,32.74,11.415,34.6701
30/7/2020 0:30,72.45,106.79,106.79,27.3,54.6817,6.6,75.21,13.99,11.58,14.74,86.58,176.71,123.91,71.28,169.53,188.95,31.625,25.56,183.36,157.37,83.475,96.13,129.2,32.54,11.382,34.58
30/7/2020 1:00,72.54,106.87,106.83,27.33,54.4601,6.601,75.21,13.99,11.59,14.74,86.58,177.26,123.64,71.45,169.6,190.63,31.645,25.59,183.28,157.5,83.22,95.09,129.16,32.49,11.3668,34.58
30/7/2020 1:30,72.595,106.67,106.81,27.3199,54.52,6.61,75.21,13.99,11.6,14.74,86.58,177.7,124.168,71.66,170.59,193,31.6692,25.64,182.82,158.15,83.75,95.9,129.18,32.5001,11.38,34.5304
30/7/2020 2:00,72.615,106.92,106.93,27.39,54.76,6.64,75.21,13.99,11.58,14.7036,86.58,178.025,123.57,71.85,169.4,192.915,31.53,25.58,183.17,158.32,83.54,95.145,129.635,32.375,11.3641,34.52
30/7/2020 2:30,72.63,106.995,106.955,27.381,54.76,6.655,75.21,13.99,11.55,14.8399,86.59,177.69,123.72,71.81,169.46,192.47,31.535,25.5699,183.03,158.45,83.7,95.275,129.61,32.415,11.335,34.43
30/7/2020 3:00,72.79,107.14,107.15,27.44,54.8999,6.67,75.21,13.99,11.61,14.7953,86.6,178.12,124.08,71.98,169.33,192.93,31.665,25.64,182.435,159.07,83.81,95.23,130.1,32.5,11.385,34.6709
30/7/2020 3:30,72.73,107.14,106.88,27.48,54.88,6.7,75.21,13.99,11.68,14.7201,86.59,177.97,123.82,71.92,169.54,192.83,31.78,25.72,182.32,158.88,83.82,95.28,130.21,32.57,11.4,34.75
30/7/2020 4:00,72.73,107.14,106.88,27.48,54.88,6.7,75.4002,14.126,11.68,14.7582,86.59,177.98,123.68,71.92,169.55,192.82,31.79,25.72,182.32,158.76,83.82,95.28,130.21,32.57,11.4,34.76
30/7/2020 21:30,71.51,105.81,105.15,27.08,54.54,6.45,74.79,13.8289,11.4821,14.68,86.605,173.36,137.17,70.38,170.66,187.43,31.21,25.045,180.57,155.34,82.76,95.83,128.735,31.6298,11.24,34.08
30/7/2020 22:00,71.78,105.92,105.38,27.1771,54.359,6.45,74.79,13.77,11.5009,14.55,86.61,172.84,140.67,70.18,170.78,187.43,31.42,25.14,177.65,156.05,82.265,94.33,128.02,32.0313,11.2381,34.51
30/7/2020 22:30,71.87,106.36,105.37,27.26,53.95,6.46,74.79,13.77,11.4818,14.6,86.601,173.51,142.76,70.385,172.595,188.19,31.24,24.91,178.27,156.92,82.92,93.14,128.09,31.7901,11.17,34.36
30/7/2020 23:00,72.2,106.66,105.62,27.21,54.479,6.47,74.79,13.8399,11.57,14.65,86.605,174.07,144.49,70.67,174.22,188.61,31.26,25.01,178.805,156.57,83.05,93.54,128.27,31.7601,11.195,34.55
30/7/2020 23:30,72.115,107.02,105.61,27.2072,54.52,6.5,74.79,13.84,11.5682,14.6745,86.6,174.01,143.06,70.81,173.34,188.9,31.14,25.02,179.02,157.65,82.74,93.34,128.53,31.68,11.1992,34.58
31/7/2020 0:00,72.17,107.29,105.9,27.3347,54.56,6.525,74.79,13.84,11.58,14.68,86.6,174.005,142.74,70.9,173.121,189.09,31.065,25.07,178.74,157.48,82.72,93.07,128.79,31.82,11.195,34.67
31/7/2020 0:30,72.055,107.28,105.91,27.35,54.56,6.53,74.79,13.84,11.5381,14.7,86.605,173.27,141.7,70.47,173.175,188.12,31.069,25.045,178.33,156.34,82.63,92.94,128.09,31.855,11.2119,34.785
31/7/2020 1:00,72.065,107.48,106.02,27.38,54.56,6.52,74.79,13.964,11.58,14.69,86.6,173.365,142.89,70.51,172.95,188.84,30.995,25.0718,178.97,156.49,82.7,92.7,128.54,31.8013,11.19,34.69
31/7/2020 1:30,71.945,107.55,106.2,27.3119,54.48,6.51,74.79,13.964,11.6,14.69,86.61,173.17,141.25,70.375,173.45,187.75,30.79,24.995,178.92,156.43,82.65,93.15,128.69,31.695,11.165,34.57
31/7/2020 2:00,71.97,107.43,106.09,27.35,54.5627,6.53,74.79,13.87,11.6,14.7018,86.61,173.56,140.044,70.5,173.78,188.35,31.015,25.045,178.63,156.44,82.57,92.96,128.63,31.815,11.21,34.77
31/7/2020 2:30,72.06,107.66,106.12,27.3846,54.6955,6.55,74.79,13.87,11.62,14.7064,86.605,173.44,141.78,70.28,173.66,188.61,31.035,24.99,180.46,156.37,82.58,93.33,128.94,31.795,11.215,34.78
31/7/2020 3:00,72.11,107.74,106.23,27.43,54.6955,6.575,74.64,13.87,11.65,14.7,86.615,173.216,142.455,70.315,173.225,188.67,30.965,24.94,180.46,157.08,82.77,93.575,129.12,31.74,11.2,34.975
31/7/2020 3:30,72,107.74,106.14,27.44,54.59,6.53,74.99,13.88,11.66,14.71,86.62,172.78,141.39,70.24,172.72,188.87,30.97,24.94,180.21,156.61,83.02,93.56,129.04,31.74,11.18,34.67
31/7/2020 4:00,72,107.74,106.14,27.44,54.59,6.53,74.925,13.88,11.66,14.71,86.62,172.8,141.46,70.24,172.71,188.87,30.96,24.94,180.21,156.69,83.02,93.56,129.04,31.74,11.18,34.66
31/7/2020 21:30,71.54,108.8,105.54,27.41,54.68,6.5176,74.925,13.88,11.6,14.69,86.61,171.73,142.685,69.65,172.07,187.945,30.61,24.5917,184.7,155.4,83.315,93.46,129.46,31.158,10.98,34.1669
31/7/2020 22:00,71.055,107.83,104.91,27.3301,53.7999,6.47,74.925,13.71,11.605,14.63,86.615,169.57,141.59,69.06,169.4,187.04,30.51,24.43,182.94,153.66,83.03,93.09,128.65,30.905,10.825,33.95
31/7/2020 22:30,70.99,108.45,105.02,27.2466,53.6901,6.4401,74.925,13.71,11.595,14.6886,86.6121,169.81,141.575,68.96,169.355,186.605,30.595,24.575,182.13,153.42,83.385,92.49,128.38,31.09,10.89,34.03
31/7/2020 23:00,71.16,108.95,105.17,27.26,53.7551,6.4672,74.925,13.65,11.61,14.71,86.62,169.68,141.46,68.97,169.81,186.17,30.59,24.675,181.76,153.58,83.81,92.9,128.02,31.08,10.94,33.9902
31/7/2020 23:30,70.88,108.65,104.72,27.21,53.6,6.44,74.925,13.6549,11.6026,14.6927,86.62,169.3,141.22,68.735,168.93,186.305,30.52,24.68,181.2,153.665,83.53,92.745,127.62,31.1814,10.9581,34.025
1/8/2020 0:00,70.76,108.47,104.55,27.1912,53.51,6.45,74.925,13.63,11.52,14.64,86.6183,168.74,141.13,68.48,169.06,186.035,30.4589,24.59,180.145,153.43,83.3223,92.59,126.77,30.94,10.895,33.805
1/8/2020 0:30,70.61,108.05,104.3,27.11,53.23,6.43,74.925,13.63,11.5364,14.6165,86.615,168.01,140.603,68.305,168.883,185.24,30.37,24.5359,179.45,152.86,83.17,92.2,126.06,30.84,10.895,33.745
1/8/2020 1:00,70.795,108.62,104.415,27.185,53.35,6.49,74.925,13.64,11.59,14.6165,86.6119,168,140.47,68.25,168.785,185.825,30.4301,24.7101,179.65,153.04,83.17,92.115,125.86,31.11,11,33.92
1/8/2020 1:30,70.74,108.52,104.41,27.24,53.35,6.49,74.925,13.72,11.5597,14.62,86.615,168.01,140.26,68.31,168.59,185.88,30.595,24.76,179.375,152.85,83.32,91.97,125.95,31.06,11.035,34.03
1/8/2020 2:00,70.81,108.555,104.315,27.2,53.4377,6.485,74.925,13.72,11.6121,14.5967,86.62,168.065,140.24,68.295,168.605,185.88,30.79,24.835,179.13,152.515,83.275,92.01,125.88,31.2,11.0501,34.11
1/8/2020 2:30,71.1,109.25,104.84,27.27,53.6897,6.495,74.925,13.78,11.64,14.58,86.6266,168.97,141.55,68.66,168.55,186.47,30.91,24.975,179.78,153.05,84.175,92.73,126.245,31.3424,11.145,34.25
1/8/2020 3:00,71.47,109.75,104.91,27.315,53.53,6.49,74.925,13.7468,11.6288,14.6058,86.625,173.33,142.12,70.46,168.895,192.31,30.655,24.8001,180.905,182.44,84.85,93.6,128.27,31.11,11.045,34.12
1/8/2020 3:30,71.73,110.43,105.53,27.56,54.5,6.53,74.925,13.78,11.68,14.66,86.63,173.26,142.86,71.34,168.41,192.22,30.88,24.98,182.82,171.82,84.51,93.72,129.4,31.38,11.12,34.44
1/8/2020 4:00,71.73,110.43,105.53,27.56,54.5,6.53,74.925,13.8035,11.68,14.66,86.63,173.35,142.76,71.34,168.4,192.21,30.89,24.97,182.82,171.85,84.51,93.72,129.4,31.38,11.12,34.44
3/8/2020 21:30,71.63,112.83,106.33,27.112,54.341,6.51,74.925,13.8,11.655,14.8,86.57,171.82,142.045,70.48,169.005,191.6,30.365,24.4917,185.3,174.35,84.88,93.085,131.72,30.39,10.7382,33.39
3/8/2020 22:00,71.81,112.83,106.38,27.32,54.3511,6.49,74.925,13.84,11.734,14.78,86.5699,172.63,141.525,70.89,170.4,192.01,30.67,24.66,184.79,177.78,84.72,92.76,131.7,30.5787,10.76,33.51
3/8/2020 22:30,71.83,112.52,106.57,27.13,54.226,6.52,74.925,13.84,11.74,14.83,86.57,171.98,141.1,70.51,169.08,191.41,30.95,24.72,185,177.9,84.5,91.92,131.23,30.775,10.7675,33.38
3/8/2020 23:00,71.97,112.92,106.7,27.23,54.255,6.53,74.925,13.84,11.825,14.86,86.57,172.18,141.13,70.48,169.46,191.03,31.565,25.095,183.05,173.94,84.58,92.69,130.14,31.5845,10.935,34.16
3/8/2020 23:30,72.04,113.1,106.7,27.2,54.54,6.54,74.925,13.95,11.82,14.82,86.563,172.92,141.71,70.74,169.66,191.575,31.52,25.21,183.14,175.19,84.55,92.79,130.76,31.78,10.982,34.28
4/8/2020 0:00,72.04,113.09,106.525,27.165,54.56,6.57,74.925,13.95,11.8101,14.79,86.57,173.14,141.62,70.75,168.85,191.445,31.59,25.26,182.99,175.56,84.57,93.13,130.575,31.92,11.085,34.35
4/8/2020 0:30,72.08,112.93,106.64,27.165,54.59,6.58,74.925,13.95,11.84,14.79,86.565,172.92,142,70.66,168.99,191.15,31.715,25.42,182.57,176.38,84.87,93.215,130.26,32.09,11.145,34.53
4/8/2020 1:00,72.155,112.97,106.83,27.18,54.56,6.62,74.925,13.96,11.8069,14.79,86.56,172.99,142.22,70.57,168.96,191.13,31.63,25.215,182.25,176.78,84.98,93.44,130.51,31.86,11.1,34.3
4/8/2020 1:30,72.21,112.98,106.685,27.215,54.59,6.63,74.925,14.013,11.8,14.82,86.57,173.29,142.525,70.925,169.62,191.85,31.735,25.31,182.625,177.5,85.39,93.72,130.98,31.98,11.1428,34.41
4/8/2020 2:00,72.21,113.34,106.7,27.23,54.64,6.625,74.925,13.98,11.8165,14.84,86.5733,173.13,142.36,70.92,170.08,191.91,31.7413,25.39,182.73,177.8,85.65,94.34,131.22,32.0263,11.145,34.34
4/8/2020 2:30,72.21,113.395,106.65,27.2397,54.825,6.63,74.925,13.98,11.835,14.84,86.57,172.65,142.35,70.725,169.77,191.63,31.81,25.4583,182.47,177.4,85.66,93.8,130.905,32.2,11.2123,34.34
4/8/2020 3:00,72.08,113.12,106.61,27.25,54.825,6.61,74.925,13.98,11.85,14.83,86.5701,172.32,142.125,70.6,169.64,191.155,31.64,25.27,182.13,177.415,85.48,93.48,130.655,31.964,11.1261,34.01
4/8/2020 3:30,72.03,113.15,106.62,27.24,54.62,6.59,74.925,13.98,11.86,14.85,86.58,172.09,142.2,70.35,169.25,190.47,31.58,25.21,182.42,176.6,85.83,93.54,130.62,31.87,11.08,34
4/8/2020 4:00,72.03,113.15,106.62,27.24,54.62,6.59,74.925,13.945,11.86,14.85,86.58,172.06,142.18,70.35,169.22,190.47,31.58,25.2,182.42,176.6,85.83,93.54,130.62,31.87,11.08,34
4/8/2020 21:30,72.08,113.05,105.96,27.38,55,6.67,75.48,14.19,11.84,14.82,86.5784,172.93,142.38,70.7,170.005,191.02,32.15,26.165,184.13,175.26,85.31,93.265,130.57,33.625,11.78,34.89
4/8/2020 22:00,71.9,113.06,105.94,27.41,55.25,6.72,75.48,14.25,11.79,14.86,86.58,172.23,144,70.27,170.27,189.93,31.745,25.87,183.55,173.67,85.93,93.36,130.46,32.865,11.6,34.85
4/8/2020 22:30,72.01,113.105,106.38,27.4,55.115,6.78,75.365,14.31,11.8405,14.8895,86.57,172.29,143.965,70.07,169.96,189.74,31.69,25.8358,184.65,173.565,85.04,93.33,130.4,32.57,11.57,34.61
4/8/2020 23:00,72.16,112.81,106.59,27.55,55.4082,6.79,75.62,14.39,11.84,14.87,86.5718,172.395,144.91,70.11,170.65,189.845,31.825,25.9816,184.45,173,85.15,93.47,130.711,32.67,11.59,34.819
4/8/2020 23:30,72.09,112.97,106.39,27.43,55.33,6.805,75.62,14.42,11.86,14.8699,86.575,172.03,145.54,69.995,170.94,190.128,31.8,26.015,184.07,172.06,85.34,93.25,130.495,32.69,11.655,34.795
5/8/2020 0:00,72.02,112.95,106.239,27.46,55.145,6.83,75.62,14.38,11.8535,14.86,86.58,172.005,145.48,69.87,170.31,189.28,31.725,25.87,184.11,171.76,85.21,93.46,130.355,32.523,11.59,34.61
5/8/2020 0:30,72.06,113,105.99,27.35,55.3012,6.82,75.875,14.41,11.8688,14.865,86.58,171.96,145.15,70.095,170.49,189.625,31.89,26.01,184.22,172.18,85.545,93.87,130.57,32.74,11.6563,34.79
5/8/2020 1:00,72.12,113.15,105.9,27.33,55.3012,6.83,75.7258,14.38,11.9075,14.87,86.579,172.08,145.3,70.24,171.09,190.365,31.685,25.9,184.57,172.05,85.7,94.01,131.01,32.64,11.635,34.63
5/8/2020 1:30,72.07,113.279,105.93,27.241,55.3936,6.84,75.7258,14.43,11.9066,14.89,86.575,172.16,145.31,70.245,171.23,190.575,31.555,25.765,184.62,171.69,86.42,94.555,130.96,32.51,11.5419,34.4
5/8/2020 2:00,72.03,112.83,105.725,27.3,55.42,6.815,75.7258,14.41,11.89,14.8955,86.579,172.42,145.05,70.385,170.77,191.27,31.63,25.72,184.26,172.36,86.87,95.025,131.4,32.5001,11.535,34.42
5/8/2020 2:30,72.1402,112.87,105.86,27.27,55.32,6.82,75.7258,14.37,11.9,14.86,86.575,173.465,145.03,70.535,171.02,192.16,31.625,25.84,184.24,174.42,87.28,95.57,131.42,32.47,11.525,34.51
5/8/2020 3:00,72.17,112.9,105.95,27.307,55.4823,6.825,75.7258,14.5,11.92,14.86,86.578,173.32,144.89,70.5431,170.93,192.16,31.5925,25.775,185.09,173.17,87.36,95.345,131.82,32.3938,11.505,34.395
5/8/2020 3:30,72.21,113.44,106.15,27.35,55.4,6.81,75.7258,14.52,11.95,14.91,86.59,173.7,144.76,70.76,170.76,192.39,31.41,25.67,185.01,172.79,86.84,95.46,132.17,32.29,11.47,34.28
5/8/2020 4:00,72.21,113.44,106.15,27.35,55.4,6.81,76.31,14.4887,11.95,14.9066,86.59,173.68,144.72,70.76,170.66,192.39,31.4,25.67,185.01,172.76,86.84,95.46,132.17,32.29,11.47,34.3
5/8/2020 21:30,72.85,114.03,106.66,27.45,55.54,6.94,76.8775,14.67,12.05,15.11,86.57,175.52,143.56,71,171.45,193.04,31.9801,25.9,183.76,173.38,85,95.16,132.08,32.68,11.68,34.62
5/8/2020 22:00,72.99,114.11,106.55,27.32,55.5899,6.97,76.85,14.7059,12.07,15.13,86.565,175.82,144.56,71.08,171.08,193.31,31.9201,25.885,183.625,174.13,84.56,95,132.485,32.4,11.6481,34.835
5/8/2020 22:30,73.1,113.68,106.52,27.27,55.6299,7.025,76.85,14.7059,12.1,15.11,86.57,176.35,144.15,71.03,170.915,193.605,32.01,25.915,182.96,175.5,84.2,94.67,132.34,32.295,11.5863,35.01
5/8/2020 23:00,73.18,113.7,106.72,27.2,55.69,7.03,76.85,14.7,12.09,15.11,86.565,176.7,143.59,71.325,171.85,194.04,32.055,25.93,182.8,175.08,84.055,94.56,132.05,32.42,11.675,35.04
5/8/2020 23:30,73.255,113.64,106.42,27,55.69,6.99,76.85,14.68,12.0719,15.05,86.565,176.975,143.95,71.31,171.9,194.25,32.195,26.0357,183.14,175.68,84.18,94.63,131.9,32.4981,11.73,35.13
6/8/2020 0:00,73.16,113.58,106.58,26.92,55.66,6.98,76.85,14.57,12.0528,15.015,86.57,176.22,144.74,71.24,171.39,193.53,32.07,26.02,183.215,175.68,84.29,94.87,132,32.62,11.7239,35.01
6/8/2020 0:30,73.34,113.62,106.66,26.99,55.66,6.99,76.85,14.57,12.05,15.015,86.56,176.76,144.74,71.33,171.15,194.021,32.1201,26.01,183.51,176.36,84.31,95.175,131.94,32.57,11.735,34.955
6/8/2020 1:00,73.35,113.685,106.6,26.99,55.7248,6.98,76.85,14.57,12.0742,15,86.565,177.2,144.77,71.325,171.02,193.877,32.095,25.9777,183.6,176.49,84.275,95.25,131.675,32.595,11.76,34.69
6/8/2020 1:30,73.27,113.715,106.53,27,55.7248,6.99,76.85,14.5,12.09,14.96,86.57,177.285,145.62,71.3,171.33,193.055,32.135,25.965,184.68,176.2,84.43,95.39,131.975,32.715,11.775,34.66
6/8/2020 2:00,73.46,113.75,106.675,27,55.81,6.9728,76.85,14.4877,12.1286,14.97,86.57,177.45,145.85,71.335,171.59,193.45,32.435,26.16,185.13,176.5,84.55,95.735,131.93,33.14,12.18,34.91
6/8/2020 2:30,73.465,113.73,106.57,27.03,56.18,6.97,76.85,14.4558,12.125,14.99,86.56,177.445,145.2,71.19,171.465,192.96,32.8005,26.61,184.92,176.11,84.305,95.805,131.91,33.83,12.4825,35.48
6/8/2020 3:00,73.505,113.62,106.545,27.02,56.29,6.975,76.85,14.48,12.11,14.97,86.56,177.315,144.92,71.2,171.55,192.55,32.8413,26.635,184.73,176.18,83.985,95.63,131.955,33.9452,12.77,35.7
6/8/2020 3:30,73.59,113.86,106.64,27,56.21,7.04,77.74,14.59,12.15,15.02,86.57,177.48,145.07,71.43,171.67,193.01,32.71,26.5,185.4,176.6,84.09,95.51,131.84,33.73,12.56,35.75
6/8/2020 4:00,73.59,113.86,106.64,27,56.21,7.04,77.8494,14.59,12.15,15.02,86.57,177.47,145.08,71.43,171.7,193.06,32.72,26.47,185.4,176.59,84.09,95.51,131.84,33.73,12.56,35.76
6/8/2020 21:30,73.7,114.04,106.48,26.99,56.4467,7.01,77.8494,14.67,12.15,15.08,86.59,178.22,144.98,71.74,172.2,193.56,32.74,26.56,186.61,178.93,84.55,95.11,131.71,33.81,12.7384,35.84
6/8/2020 22:00,73.73,114.115,105.68,27.17,56.7296,6.99,77.8494,14.65,12.1801,15.0896,86.58,178.575,145.04,71.85,173.135,193.77,32.955,26.8259,185.965,178.115,84.83,95.21,131.52,34.44,13.02,36.18
6/8/2020 22:30,73.59,113.77,105.56,27.22,57.0234,6.945,77.85,14.65,12.144,15.06,86.585,178.442,145.115,72.03,173.18,194.3,32.86,26.885,186.86,182.57,84.5,95.24,131.89,34.365,12.88,36.07
6/8/2020 23:00,73.65,113.82,105.48,27.11,56.88,6.915,77.85,14.63,12.17,15.04,86.5708,179.61,145.27,72.08,173.1,194.52,32.81,26.76,187.75,188.17,84.75,95.39,132.61,33.9159,12.72,35.97
6/8/2020 23:30,73.61,113.95,105.46,27.0936,56.71,6.94,77.85,14.695,12.14,15.0899,86.575,179.925,144.76,72.04,172.75,194.82,32.8499,26.745,186.85,186.835,84.7,95.035,132.57,33.86,12.785,36.08
7/8/2020 0:00,73.63,114.125,105.58,27.11,56.479,6.93,77.45,14.695,12.16,15.109,86.575,179.975,144.991,72.09,172.885,195.12,32.78,26.67,186.62,184.94,84.74,94.92,132.78,33.685,12.785,35.99
7/8/2020 0:30,73.61,114.38,105.67,27.14,56.46,6.9,77.45,14.635,12.17,15.1,86.57,179.345,144.95,71.92,172.86,194.57,32.745,26.632,186.075,184.995,84.62,94.755,132.39,33.775,12.78,35.995
7/8/2020 1:00,73.58,114.47,105.47,27.16,56.46,6.93,77.45,14.635,12.16,15.0812,86.58,179.47,144.94,72.1,172.57,194.98,32.64,26.51,185.5,183.547,84.53,94.75,132.325,33.64,12.725,35.86
7/8/2020 1:30,73.56,114.64,105.57,27.21,56.3,6.9,77.45,14.67,12.1402,15.1,86.565,179.44,144.91,72.145,172.4,194.96,32.8,26.63,185.65,183.669,84.56,94.885,132.45,33.8588,12.87,35.98
7/8/2020 2:00,73.715,115.03,105.75,27.23,56.5267,6.9,77.45,14.66,12.1404,15.09,86.57,179.24,145.16,72.195,172.46,195,33.11,26.969,185.79,183.82,84.495,94.9525,132.52,33.975,12.94,36.35
7/8/2020 2:30,73.8,115.3,105.75,27.26,56.525,6.8989,77.45,14.66,12.1599,15.09,86.5631,179.25,145.2,72.26,172.17,195.73,32.955,26.8977,186.61,184.47,84.43,94.86,132.7,34.04,12.9248,36.44
7/8/2020 3:00,73.82,115.39,105.84,27.24,56.525,6.89,77.45,14.5915,12.13,15.09,86.57,179.32,144.825,72.25,171.99,196.07,33.065,26.95,186.635,184.5,84.25,94.99,133.37,34.205,12.95,36.5
7/8/2020 3:30,73.87,115.46,106.07,27.29,56.58,6.9,77.45,14.65,12.13,15.13,86.57,179.59,145.49,72.27,172.18,195.78,33.01,27.08,187.19,185.32,84.53,95.16,133.89,34.4,13.04,36.42
7/8/2020 4:00,73.87,115.46,106.07,27.29,56.58,6.9,77.275,14.65,12.13,15.13,86.57,179.61,145.47,72.27,172.24,195.77,33.02,27.08,187.19,185.42,84.53,95.16,133.89,34.4,13.04,36.42
7/8/2020 21:30,74.02,114.89,106.09,27.37,56.705,6.89,77.275,14.65,12.14,14.96,86.57,179.45,150.79,72.14,177.6,195.985,32.795,26.695,189.02,183.91,85.59,96.495,135.19,33.79,12.7719,36.085
7/8/2020 22:00,73.99,114.55,106.05,27.4328,56.67,6.919,77.275,14.5543,12.1108,14.9,86.5611,180,150.57,71.93,178.143,196.405,32.78,26.81,188.4,184.18,85.1383,95.64,135.05,33.8199,12.74,36.17
7/8/2020 22:30,74.06,114.91,106.11,27.52,56.8434,6.9397,77.275,14.5281,12.13,14.93,86.5664,179.79,152.47,71.89,179.59,195.99,32.945,26.93,188.32,185.37,85.16,95.44,134.68,34.07,12.827,36.2
7/8/2020 23:00,74.21,114.38,106.23,27.65,56.85,6.9201,77.275,14.5281,12.2,14.9,86.56,180.55,153.12,72.17,179.101,196.57,32.84,26.92,188.02,185.43,85.08,95.4,134.99,34.01,12.805,36.205
7/8/2020 23:30,74.32,114.14,106.22,27.67,56.9593,6.89,77.275,14.48,12.22,14.86,86.55,181.395,155.443,72.6,180.25,198.04,32.73,26.77,188.005,188.085,85.265,95.87,134.95,33.77,12.775,36.05
8/8/2020 0:00,74.55,114.3,106.32,27.71,56.995,6.915,77.693,14.49,12.25,14.84,86.555,181.33,154.89,72.71,179.647,197.85,32.918,27.065,187.72,187.7,85.22,95.51,135.51,34.12,12.94,36.37
8/8/2020 0:30,74.69,113.68,106.31,27.83,57.08,6.9148,78,14.52,12.28,14.82,86.56,181.345,156.475,72.645,182.23,198.42,32.81,26.94,187,187.335,85.33,95.66,135.195,33.9041,12.925,36.24
8/8/2020 1:00,74.88,113.43,106.02,27.86,57.145,6.91,77.76,14.52,12.2588,14.8197,86.555,182.2,155.9,73,182.266,199.16,32.895,26.9946,186.77,188.09,85.27,95.26,135.37,33.97,13.0484,36.36
8/8/2020 1:30,74.79,113.21,105.8,27.78,57.145,6.935,77.76,14.52,12.28,14.8029,86.555,182.27,155.92,72.84,182,199.14,32.895,26.995,187.42,188.34,85.15,95.18,135.4,33.96,13.015,36.23
8/8/2020 2:00,74.68,112.97,105.77,27.72,57.0301,6.93,77.76,14.47,12.29,14.8,86.55,181.78,155.435,72.63,181.74,198.05,32.995,27.05,185.01,186.38,84.82,95.16,134.54,34.07,13.025,36.305
8/8/2020 2:30,74.88,113.35,105.96,27.75,57.05,6.95,77.76,14.47,12.33,14.8,86.56,181.97,156.38,72.81,182.08,198.55,32.93,27.0433,186.07,187.085,84.93,95.5,135.02,34.08,12.955,36.315
8/8/2020 3:00,74.9,113.4,105.9,27.79,57.22,6.989,77.76,14.4841,12.32,14.78,86.555,182.05,156.14,72.895,182.419,198.22,33.13,27.065,185.465,186.41,84.84,95.355,135.075,34.1527,12.9819,36.4872
8/8/2020 3:30,75.13,113.76,106.41,27.77,57.4,7,77.76,14.57,12.34,14.79,86.56,182.95,156.88,72.93,183.56,198.99,33.29,27.175,185.98,186.94,85.45,95.79,135.95,34.33,13.03,36.6313
8/8/2020 4:00,75.13,113.74,106.41,27.77,57.4,7,78.0759,14.545,12.34,14.79,86.56,182.93,156.9,72.93,183.53,198.99,33.28,27.18,185.98,187.04,85.45,95.79,135.95,34.33,13.03,36.61
10/8/2020 21:30,76.05,113.41,106.47,27.9,58.62,7.13,78.98,14.65,12.52,15.01,86.55,186.15,159.765,73.92,192.19,202.53,34.0899,27.98,186.91,185.665,85.69,96.32,137.01,35.82,13.9289,37.93
10/8/2020 22:00,76.447,113.28,106.413,28.01,58.86,7.19,78.98,14.65,12.57,15.048,86.55,185.85,159.3,74.03,196.56,203.73,34.5487,28.48,185.97,183.615,85.73,96,137.05,36.517,13.9781,38.5
10/8/2020 22:30,76.36,112.051,105.93,27.89,58.68,7.17,78.98,14.65,12.545,15,86.56,185.13,159.33,74.01,195.61,203.58,34.38,28.25,184.89,183.26,85.625,96.01,137.025,36.2333,13.88,38.35
10/8/2020 23:00,76.515,112.85,105.955,27.96,58.94,7.135,79.055,14.6966,12.59,15.01,86.555,185.15,159.67,73.8,195.459,203.58,34.73,28.92,185.91,184.65,85.125,95.84,137.25,36.7079,14.1199,38.82
10/8/2020 23:30,76.7,112.97,105.915,27.99,59.22,7.19,79.055,14.6966,12.68,15.025,86.55,185.45,160.74,73.995,197.007,203.63,34.7733,29.21,187.15,185.11,85.255,96.23,137.75,36.9216,14.15,39.07
11/8/2020 0:00,76.64,112.82,105.78,27.95,59.08,7.1868,79.055,14.6966,12.66,15.0101,86.55,185.3,161.34,73.935,197.08,202.985,34.65,28.92,186.69,184.97,85.12,96.17,137.535,36.63,13.8621,38.8632
11/8/2020 0:30,76.62,113.48,106.04,27.88,58.8501,7.19,79.055,14.6966,12.66,14.99,86.5498,185.09,161.061,73.86,195.57,202.99,34.605,29,187.03,184.73,84.88,95.885,137.03,36.8,13.925,38.74
